Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002019,Male,No,1,Graduate,Yes,9438,3098,140,240,1,Rural,Y
LP002020,Female,No,1,Graduate,Yes,11454,8097,473,180,1,Urban,Y
LP002021,Male,Yes,3+,Not Graduate,Yes,24060,5476,414,180,1,Rural,Y
LP002022,Male,Yes,3+,Not Graduate,No,21169,8253,199,240,1,Urban,Y
LP002023,Female,Yes,2,Not Graduate,Yes,11277,5181,320,180,1,Rural,Y
LP002024,Male,Yes,0,Graduate,No,23443,1817,630,180,1,Urban,N
LP002025,Male,No,2,Not Graduate,Yes,5063,8824,165,180,0,Urban,N
LP002026,Female,No,3+,Not Graduate,No,22468,4887,565,240,1,Rural,N
LP002027,Male,Yes,0,Not Graduate,Yes,22701,2598,636,360,1,Urban,N
LP002028,Female,No,0,Not Graduate,Yes,6541,9492,290,300,0,Urban,N
LP002029,Female,No,3+,Graduate,No,12792,2653,79,360,1,Urban,Y
LP002030,Female,Yes,1,Not Graduate,No,24066,1454,192,180,1,Urban,Y
LP002031,Male,Yes,1,Not Graduate,No,9526,1138,375,240,1,Semiurban,Y
LP002032,Male,No,0,Graduate,Yes,15423,5807,65,300,1,Urban,Y
LP002033,Male,No,2,Not Graduate,No,21128,3192,160,180,0,Semiurban,N
LP002034,Female,Yes,1,Not Graduate,No,18924,6116,156,300,0,Semiurban,N
LP002035,Male,Yes,2,Graduate,No,20157,3759,428,300,1,Urban,Y
LP002036,Female,Yes,1,Graduate,No,5129,3029,211,360,1,Rural,Y
LP002037,Female,No,1,Graduate,No,3614,9552,332,180,1,Rural,Y
LP002038,Male,Yes,2,Not Graduate,No,3177,5095,318,300,1,Urban,Y
LP002039,Female,Yes,3+,Not Graduate,No,4594,63,533,360,1,Semiurban,N
LP002040,Male,No,1,Graduate,No,23757,1345,122,240,1,Rural,Y
LP002041,Male,No,1,Graduate,No,3784,974,246,300,1,Urban,Y
LP002042,Male,No,2,Graduate,Yes,6552,4161,292,180,0,Urban,N
LP002043,Male,No,3+,Not Graduate,Yes,24946,5962,647,240,0,Semiurban,N
LP002044,Male,No,1,Not Graduate,No,19473,9814,308,300,1,Rural,Y
LP002045,Female,Yes,1,Graduate,Yes,20404,8649,198,300,1,Urban,Y
LP002046,Female,Yes,3+,Not Graduate,Yes,13547,6596,439,180,1,Rural,Y
LP002047,Female,No,1,Graduate,No,22532,3330,465,300,1,Urban,Y
LP002048,Male,No,3+,Not Graduate,No,23613,1740,475,180,1,Urban,Y
LP002049,Male,No,3+,Not Graduate,No,2194,6055,266,180,1,Urban,N
LP002050,Male,No,2,Not Graduate,No,17088,6321,135,180,1,Semiurban,Y
LP002051,Female,No,0,Not Graduate,No,14555,1954,265,180,1,Semiurban,Y
LP002052,Male,Yes,3+,Graduate,No,17580,279,472,300,1,Semiurban,Y
LP002053,Female,Yes,2,Not Graduate,Yes,21567,2391,369,240,1,Rural,Y
LP002054,Female,Yes,0,Not Graduate,No,8204,9232,167,240,1,Semiurban,Y
LP002055,Male,Yes,1,Graduate,Yes,8868,6439,464,360,1,Semiurban,Y
LP002056,Male,No,0,Not Graduate,No,3471,961,648,180,1,Rural,N
LP002057,Female,Yes,3+,Graduate,No,16093,6827,89,300,1,Rural,Y
LP002058,Male,No,3+,Graduate,Yes,9555,1217,210,300,1,Rural,Y
LP002059,Female,No,3+,Not Graduate,No,12941,8566,586,360,0,Rural,N
LP002060,Male,No,3+,Not Graduate,No,22102,6007,469,240,1,Semiurban,Y
LP002061,Male,Yes,3+,Graduate,Yes,16177,4130,144,300,1,Semiurban,Y
LP002062,Female,No,2,Graduate,No,3368,1392,491,360,1,Rural,Y
LP002063,Male,Yes,3+,Graduate,Yes,19555,2076,607,240,0,Semiurban,N
LP002064,Female,Yes,2,Not Graduate,No,3228,8966,699,300,0,Urban,N
LP002065,Male,No,1,Graduate,No,9132,4316,515,180,1,Semiurban,N
LP002066,Female,No,3+,Graduate,Yes,13543,6196,337,360,1,Urban,Y
LP002067,Female,No,3+,Graduate,No,7903,4589,461,300,1,Rural,Y
LP002068,Male,Yes,0,Not Graduate,Yes,17232,8142,449,360,0,Rural,N
LP002069,Female,No,1,Graduate,Yes,23976,6260,577,360,1,Semiurban,N
LP002070,Male,Yes,3+,Not Graduate,Yes,20026,8471,67,360,0,Rural,N
LP002071,Male,No,3+,Not Graduate,No,10840,7897,185,180,1,Semiurban,Y
LP002072,Male,No,1,Graduate,No,7684,4841,513,240,1,Semiurban,N
LP002073,Female,Yes,2,Not Graduate,Yes,23894,7161,297,240,0,Semiurban,N
LP002074,Female,Yes,3+,Graduate,No,1753,9666,50,300,0,Semiurban,N
LP002075,Male,Yes,0,Not Graduate,No,5602,1059,430,180,1,Urban,Y
LP002076,Male,Yes,3+,Not Graduate,No,5042,1922,558,240,1,Urban,N
LP002077,Female,Yes,0,Graduate,Yes,20659,6101,509,300,1,Rural,N
LP002078,Male,Yes,0,Graduate,No,7712,4592,554,300,1,Urban,N
LP002079,Male,No,3+,Graduate,Yes,6137,6349,525,360,1,Rural,N
LP002080,Female,No,3+,Not Graduate,No,13025,2473,606,180,1,Rural,N
LP002081,Male,Yes,0,Not Graduate,No,23918,8108,81,240,1,Semiurban,Y
LP002082,Female,No,1,Graduate,Yes,12971,8096,167,180,1,Semiurban,Y
LP002083,Male,Yes,1,Graduate,No,14000,6748,233,180,1,Semiurban,Y
LP002084,Female,No,3+,Not Graduate,Yes,16747,4549,240,240,1,Semiurban,Y
LP002085,Male,No,2,Not Graduate,No,12032,594,123,240,1,Semiurban,Y
LP002086,Male,Yes,1,Not Graduate,Yes,15018,5452,672,180,1,Semiurban,N
LP002087,Female,Yes,3+,Graduate,No,7976,506,152,300,1,Urban,Y
LP002088,Male,Yes,1,Not Graduate,No,21032,4889,635,180,1,Rural,N
LP002089,Female,No,2,Graduate,No,21243,7637,469,240,1,Rural,Y
LP002090,Male,Yes,3+,Not Graduate,Yes,2504,8212,522,180,1,Semiurban,N
LP002091,Female,No,2,Not Graduate,Yes,11786,1399,163,240,1,Urban,Y
LP002092,Female,Yes,3+,Graduate,Yes,6217,3201,428,300,1,Semiurban,Y
LP002093,Female,No,2,Graduate,No,4771,7854,362,180,1,Urban,Y
LP002094,Female,No,1,Graduate,Yes,14214,6763,379,300,0,Urban,N
LP002095,Male,Yes,1,Not Graduate,Yes,1709,7962,388,180,0,Rural,N
LP002096,Male,No,2,Not Graduate,Yes,7039,5190,287,180,1,Rural,Y
LP002097,Female,No,2,Not Graduate,Yes,18037,5681,222,240,1,Urban,Y
LP002098,Female,Yes,2,Graduate,Yes,21477,3678,128,360,1,Rural,Y
LP002099,Female,No,3+,Not Graduate,Yes,10106,336,513,240,1,Urban,N
LP002100,Male,Yes,1,Graduate,Yes,13116,1667,654,180,1,Urban,N
LP002101,Male,Yes,3+,Graduate,Yes,2784,909,550,360,1,Urban,N
LP002102,Male,Yes,1,Graduate,Yes,4648,8467,611,360,1,Rural,N
LP002103,Male,Yes,0,Not Graduate,Yes,2268,9083,334,300,0,Semiurban,N
LP002104,Female,No,3+,Not Graduate,No,7107,8204,272,180,1,Rural,Y
LP002105,Female,No,1,Graduate,No,21086,5122,642,240,1,Semiurban,N
LP002106,Female,No,1,Not Graduate,Yes,20671,8153,315,360,1,Rural,Y
LP002107,Male,Yes,3+,Graduate,No,20094,973,422,360,1,Rural,Y
LP002108,Male,No,3+,Graduate,No,8899,4270,282,240,1,Semiurban,Y
LP002109,Male,No,1,Not Graduate,Yes,24222,1408,285,240,1,Urban,Y
LP002110,Female,Yes,3+,Graduate,Yes,1858,2288,363,360,1,Semiurban,N
LP002111,Female,Yes,2,Graduate,Yes,2349,8738,429,240,1,Urban,N
LP002112,Male,No,3+,Not Graduate,No,8998,1218,663,300,1,Urban,N
LP002113,Female,Yes,3+,Graduate,Yes,6022,1420,612,360,1,Rural,N
LP002114,Male,Yes,3+,Graduate,No,20428,9646,469,300,1,Rural,Y
LP002115,Male,Yes,1,Graduate,Yes,14273,3377,101,180,0,Rural,N
LP002116,Female,Yes,2,Graduate,No,19715,7501,692,300,1,Rural,N
LP002117,Male,No,0,Graduate,No,19356,4098,558,240,1,Rural,N
LP002118,Female,Yes,0,Graduate,Yes,11128,2738,254,360,0,Semiurban,N
LP002119,Male,Yes,2,Graduate,Yes,1829,7619,306,300,1,Semiurban,N
LP002120,Female,Yes,2,Not Graduate,No,7351,1842,234,240,1,Semiurban,Y
LP002121,Female,Yes,2,Not Graduate,No,8532,8938,194,240,1,Semiurban,Y
LP002122,Female,Yes,1,Graduate,Yes,16826,2816,63,300,1,Rural,Y
LP002123,Male,Yes,0,Graduate,Yes,6766,9063,295,360,1,Semiurban,Y
LP002124,Male,Yes,2,Not Graduate,No,5854,494,236,300,1,Semiurban,Y
LP002125,Female,Yes,1,Not Graduate,Yes,24319,6560,386,180,0,Urban,N
LP002126,Female,No,0,Not Graduate,No,22122,5510,308,300,1,Rural,Y
LP002127,Male,Yes,3+,Not Graduate,Yes,23996,3444,89,300,1,Semiurban,Y
LP002128,Male,No,1,Not Graduate,Yes,16582,9267,650,360,1,Semiurban,N
LP002129,Male,Yes,0,Graduate,Yes,6222,7543,686,300,1,Semiurban,N
LP002130,Female,Yes,1,Not Graduate,No,19272,7562,467,240,1,Rural,Y
LP002131,Male,Yes,0,Not Graduate,Yes,22069,3994,400,360,1,Semiurban,Y
LP002132,Male,Yes,0,Not Graduate,No,10411,7253,58,240,1,Urban,Y
LP002133,Female,No,3+,Graduate,Yes,4735,45,399,360,1,Rural,Y
LP002134,Male,Yes,1,Graduate,No,6076,2057,133,180,0,Urban,N
LP002135,Male,Yes,2,Graduate,No,2600,663,582,180,0,Rural,N
LP002136,Male,No,3+,Graduate,Yes,10364,4668,407,180,1,Semiurban,Y
LP002137,Female,No,3+,Graduate,No,10208,2029,427,300,1,Rural,Y
LP002138,Female,Yes,0,Graduate,No,20416,5717,221,180,1,Rural,Y
LP002139,Female,No,2,Not Graduate,No,21554,2696,74,360,1,Rural,Y
LP002140,Female,No,1,Graduate,No,18665,8831,442,180,1,Urban,Y
LP002141,Female,No,2,Graduate,Yes,15939,2663,152,360,1,Rural,Y
LP002142,Female,Yes,2,Not Graduate,Yes,21407,2745,285,240,1,Semiurban,Y
LP002143,Female,Yes,2,Graduate,Yes,13250,5004,459,300,1,Rural,Y
LP002144,Male,Yes,2,Not Graduate,No,24015,6321,598,240,0,Rural,N
LP002145,Male,No,2,Not Graduate,No,22666,5125,381,240,1,Semiurban,Y
LP002146,Female,Yes,0,Graduate,Yes,11281,4948,581,180,1,Semiurban,N
LP002147,Male,No,0,Not Graduate,Yes,6495,4402,698,180,1,Urban,N
LP002148,Male,Yes,3+,Not Graduate,No,19385,3427,78,180,0,Semiurban,N
LP002149,Female,Yes,0,Not Graduate,Yes,13486,5912,592,240,1,Semiurban,N
LP002150,Male,No,3+,Not Graduate,Yes,14010,394,68,300,1,Semiurban,Y
LP002151,Male,Yes,3+,Graduate,No,20964,3597,197,300,1,Rural,Y
LP002152,Male,No,1,Not Graduate,Yes,10768,329,520,240,0,Urban,N
LP002153,Male,No,2,Graduate,No,2002,772,540,300,1,Semiurban,N
LP002154,Male,Yes,0,Not Graduate,Yes,11031,8135,332,240,1,Semiurban,Y
LP002155,Female,No,1,Not Graduate,No,21769,1645,162,240,0,Semiurban,N
LP002156,Female,Yes,0,Not Graduate,No,9509,9924,504,300,0,Rural,N
LP002157,Female,Yes,3+,Graduate,No,18507,1787,379,360,1,Rural,Y
LP002158,Male,No,0,Graduate,No,13042,9815,304,360,1,Urban,Y
LP002159,Female,Yes,2,Graduate,No,18934,999,648,180,1,Urban,N
LP002160,Male,No,3+,Not Graduate,Yes,23965,1848,448,300,1,Rural,Y
LP002161,Male,Yes,3+,Not Graduate,Yes,23368,1561,659,180,1,Semiurban,N
LP002162,Male,Yes,1,Not Graduate,Yes,21656,773,557,240,1,Semiurban,N
LP002163,Male,Yes,2,Not Graduate,No,21800,7311,693,360,1,Urban,N
LP002164,Female,Yes,3+,Graduate,Yes,21902,5179,515,300,1,Semiurban,N
LP002165,Female,Yes,2,Not Graduate,No,19213,1803,456,300,1,Rural,Y
LP002166,Male,No,0,Graduate,No,14935,9290,658,300,1,Urban,N
LP002167,Female,No,2,Not Graduate,Yes,5614,2050,147,360,1,Rural,Y
LP002168,Male,No,3+,Graduate,No,15068,9790,339,180,1,Rural,Y
LP002169,Female,No,1,Graduate,Yes,4867,747,205,360,1,Semiurban,Y
LP002170,Female,No,3+,Not Graduate,No,9595,8125,211,180,1,Rural,Y
LP002171,Male,No,2,Not Graduate,No,6641,5860,673,240,1,Rural,N
LP002172,Female,Yes,2,Graduate,Yes,5451,3973,146,240,1,Semiurban,Y
LP002173,Male,Yes,3+,Not Graduate,No,22968,9745,426,180,1,Rural,Y
LP002174,Female,No,2,Not Graduate,Yes,16387,1615,616,240,1,Semiurban,N
LP002175,Male,No,0,Graduate,No,3073,3754,499,240,1,Rural,Y
LP002176,Male,Yes,3+,Graduate,Yes,14859,5506,166,300,1,Semiurban,Y
LP002177,Female,Yes,1,Graduate,No,20518,4221,654,300,0,Semiurban,N
LP002178,Female,Yes,3+,Graduate,Yes,4268,5291,555,360,1,Urban,N
LP002179,Male,No,0,Not Graduate,Yes,6802,5854,238,360,1,Rural,Y
LP002180,Female,No,0,Graduate,No,15246,216,525,360,1,Rural,N
LP002181,Female,No,0,Graduate,Yes,24134,1359,372,300,1,Urban,Y
LP002182,Male,Yes,0,Graduate,No,2711,3774,645,360,1,Semiurban,N
LP002183,Male,Yes,0,Not Graduate,No,16945,5417,229,360,1,Semiurban,Y
LP002184,Female,No,1,Graduate,Yes,23839,4927,230,300,1,Urban,Y
LP002185,Male,No,2,Not Graduate,Yes,17315,4429,336,180,1,Urban,Y
LP002186,Male,Yes,0,Graduate,Yes,2660,4606,524,300,1,Semiurban,N
LP002187,Male,Yes,0,Graduate,Yes,23861,4478,667,180,1,Semiurban,N
LP002188,Female,Yes,3+,Not Graduate,Yes,8541,1896,690,300,1,Urban,N
LP002189,Female,Yes,1,Graduate,No,20267,7366,311,360,1,Rural,Y
LP002190,Male,No,1,Graduate,Yes,12346,4427,572,240,1,Semiurban,N
LP002191,Female,Yes,2,Not Graduate,No,7376,5361,211,240,1,Urban,Y
LP002192,Male,Yes,1,Graduate,Yes,21424,9091,536,180,1,Rural,N
LP002193,Female,Yes,3+,Graduate,Yes,14389,641,230,180,1,Rural,Y
LP002194,Male,No,3+,Graduate,Yes,15382,5346,518,180,1,Rural,N
LP002195,Male,No,2,Graduate,No,16238,4729,70,240,1,Rural,Y
LP002196,Female,Yes,3+,Not Graduate,Yes,22519,3627,324,180,1,Urban,Y
LP002197,Male,Yes,0,Graduate,No,2595,6594,309,300,1,Semiurban,Y
LP002198,Female,Yes,0,Not Graduate,No,7401,8387,382,300,1,Rural,Y
LP002199,Female,No,3+,Graduate,No,9715,3275,515,240,0,Rural,N
LP002200,Male,No,2,Not Graduate,Yes,14411,4050,165,300,1,Urban,Y
LP002201,Male,No,1,Graduate,No,15623,4553,462,180,1,Rural,Y
LP002202,Female,Yes,2,Not Graduate,Yes,2579,4925,586,240,0,Urban,N
LP002203,Male,No,1,Graduate,No,14010,2304,306,180,1,Urban,Y
LP002204,Male,Yes,3+,Not Graduate,Yes,20731,3343,217,300,0,Semiurban,N
LP002205,Male,Yes,3+,Not Graduate,No,19844,2056,582,180,1,Rural,N
LP002206,Male,Yes,0,Graduate,Yes,2973,2808,647,240,1,Semiurban,N
LP002207,Male,No,1,Not Graduate,Yes,6388,7092,64,180,1,Urban,Y
LP002208,Female,Yes,2,Graduate,Yes,6479,9416,99,300,0,Rural,N
LP002209,Female,No,3+,Graduate,No,2712,7226,353,360,0,Urban,N
LP002210,Male,No,2,Graduate,No,23581,886,536,240,1,Urban,N
LP002211,Male,Yes,0,Graduate,Yes,10501,8584,465,180,1,Urban,Y
LP002212,Male,Yes,1,Graduate,No,14748,9867,354,240,1,Rural,Y
LP002213,Female,No,1,Not Graduate,No,1919,7720,245,180,1,Urban,N
LP002214,Male,Yes,3+,Graduate,No,17108,2446,437,360,0,Urban,N
LP002215,Female,No,1,Graduate,No,5159,3905,504,300,1,Rural,N
LP002216,Female,Yes,3+,Graduate,No,6783,6474,359,180,1,Semiurban,Y
LP002217,Female,No,0,Graduate,No,12215,3591,176,180,0,Urban,N
LP002218,Male,No,1,Graduate,No,17665,2181,224,360,0,Semiurban,N
LP002219,Female,No,3+,Graduate,Yes,2840,5011,183,240,1,Semiurban,Y
LP002220,Male,No,2,Not Graduate,Yes,16305,5030,115,300,1,Semiurban,Y
LP002221,Female,Yes,3+,Not Graduate,No,12084,354,442,180,0,Semiurban,N
LP002222,Male,Yes,1,Graduate,Yes,16280,2631,414,180,1,Semiurban,Y
LP002223,Female,No,0,Not Graduate,Yes,6637,1521,328,300,1,Semiurban,Y
LP002224,Male,No,1,Graduate,Yes,23073,2672,412,360,1,Rural,Y
LP002225,Female,Yes,1,Graduate,No,19245,2337,220,240,0,Rural,N
LP002226,Male,Yes,3+,Graduate,No,2091,6968,100,300,1,Semiurban,N
LP002227,Male,Yes,2,Graduate,No,2026,628,377,240,1,Rural,N
LP002228,Male,Yes,1,Graduate,No,9355,7162,641,360,1,Rural,N
LP002229,Male,Yes,2,Not Graduate,No,12195,2679,194,360,0,Semiurban,N
LP002230,Female,Yes,3+,Not Graduate,Yes,2792,5266,323,300,1,Semiurban,Y
LP002231,Female,No,2,Not Graduate,No,19538,4422,204,180,1,Urban,Y
LP002232,Male,Yes,3+,Not Graduate,Yes,18071,9630,557,360,1,Rural,N
LP002233,Female,Yes,0,Graduate,No,20642,7463,412,360,0,Semiurban,N
LP002234,Male,No,2,Not Graduate,Yes,10125,9613,374,300,1,Rural,Y
LP002235,Male,Yes,2,Graduate,No,7931,1126,347,300,1,Rural,Y
LP002236,Female,Yes,0,Not Graduate,No,23921,1780,543,300,0,Rural,N
LP002237,Male,Yes,2,Not Graduate,No,17426,9723,595,360,1,Urban,N
LP002238,Male,Yes,0,Not Graduate,No,13204,9424,353,240,1,Semiurban,Y
LP002239,Female,Yes,1,Not Graduate,No,22066,6571,516,360,0,Rural,N
LP002240,Male,No,3+,Graduate,No,24857,8584,288,300,1,Semiurban,Y
LP002241,Male,Yes,0,Not Graduate,Yes,1937,825,699,180,1,Rural,N
LP002242,Male,No,2,Not Graduate,No,12280,7276,566,180,1,Semiurban,N
LP002243,Male,No,0,Graduate,Yes,18716,2395,225,300,1,Semiurban,Y
LP002244,Female,Yes,2,Graduate,No,10488,4145,459,180,1,Semiurban,Y
LP002245,Female,No,1,Not Graduate,Yes,10453,7059,413,360,1,Rural,Y
LP002246,Female,Yes,0,Graduate,Yes,7294,5492,72,240,0,Urban,N
LP002247,Male,No,1,Graduate,Yes,5074,7111,367,360,1,Semiurban,Y
LP002248,Male,No,3+,Graduate,Yes,21669,9984,574,300,1,Urban,N
LP002249,Female,Yes,2,Not Graduate,Yes,23104,6792,325,360,1,Semiurban,Y
LP002250,Male,Yes,2,Graduate,Yes,17801,9555,653,180,1,Urban,N
LP002251,Male,Yes,1,Not Graduate,No,24702,3551,669,360,1,Semiurban,N
LP002252,Male,Yes,3+,Not Graduate,Yes,2184,7711,278,240,1,Urban,N
LP002253,Male,Yes,0,Not Graduate,No,5733,3628,157,180,1,Semiurban,Y
LP002254,Female,No,0,Not Graduate,No,18461,1565,225,240,1,Semiurban,Y
LP002255,Female,No,2,Graduate,Yes,14497,3667,369,240,1,Urban,Y
LP002256,Female,No,1,Not Graduate,Yes,9507,6459,335,240,1,Semiurban,Y
LP002257,Male,No,1,Graduate,No,18111,4096,378,360,1,Rural,Y
LP002258,Female,No,0,Not Graduate,Yes,3828,1019,405,360,1,Semiurban,Y
LP002259,Female,No,3+,Graduate,Yes,20615,7928,63,360,0,Semiurban,N
LP002260,Male,No,3+,Not Graduate,Yes,10519,9476,324,360,1,Rural,Y
LP002261,Male,Yes,0,Graduate,Yes,18314,8254,120,180,1,Rural,Y
LP002262,Female,Yes,0,Not Graduate,Yes,10755,5965,244,360,1,Rural,Y
LP002263,Female,No,1,Not Graduate,Yes,19593,2269,572,180,1,Urban,N
LP002264,Female,No,3+,Graduate,Yes,7282,8835,155,240,1,Rural,Y
LP002265,Female,Yes,0,Not Graduate,No,2734,4721,245,180,1,Urban,Y
LP002266,Male,Yes,0,Not Graduate,Yes,6705,8408,194,300,1,Rural,Y
LP002267,Female,Yes,2,Not Graduate,No,2920,195,399,360,1,Urban,Y
LP002268,Female,Yes,0,Graduate,No,18652,3273,473,300,1,Rural,Y
LP002269,Male,No,0,Not Graduate,No,23918,5110,520,180,1,Rural,N
LP002270,Female,Yes,3+,Not Graduate,No,11096,7401,265,360,0,Semiurban,N
LP002271,Male,No,1,Graduate,Yes,20988,3212,142,300,1,Rural,Y
LP002272,Male,No,3+,Graduate,No,5855,2755,309,360,1,Semiurban,Y
LP002273,Male,No,1,Graduate,No,21189,1521,624,180,1,Rural,N
LP002274,Female,Yes,2,Graduate,No,19422,5674,590,300,0,Rural,N
LP002275,Female,Yes,0,Graduate,No,19215,1080,334,180,1,Semiurban,Y
LP002276,Male,No,2,Not Graduate,No,24823,5623,533,300,1,Semiurban,N
LP002277,Female,No,1,Not Graduate,Yes,9761,721,421,240,1,Urban,Y
LP002278,Female,No,3+,Not Graduate,Yes,15265,1562,119,240,1,Semiurban,Y
LP002279,Male,Yes,3+,Graduate,No,23442,639,428,240,1,Urban,Y
LP002280,Male,No,2,Not Graduate,Yes,7444,4260,328,240,0,Rural,N
LP002281,Female,Yes,1,Graduate,Yes,8626,5190,351,240,1,Semiurban,Y
LP002282,Male,No,2,Graduate,No,18364,3736,304,180,1,Semiurban,Y
LP002283,Female,No,2,Not Graduate,No,6763,7746,313,240,1,Rural,Y
LP002284,Female,No,0,Graduate,No,21978,89,473,180,1,Rural,Y
LP002285,Female,Yes,2,Graduate,Yes,24051,1251,262,240,1,Rural,Y
LP002286,Female,Yes,0,Not Graduate,No,16800,9294,149,360,1,Rural,Y
LP002287,Male,No,0,Graduate,Yes,4293,4703,161,240,1,Semiurban,Y
LP002288,Male,Yes,3+,Graduate,Yes,4392,348,357,360,0,Rural,N
LP002289,Male,No,0,Not Graduate,Yes,2698,4052,524,180,1,Rural,N
LP002290,Male,Yes,0,Graduate,No,20256,2941,597,240,0,Semiurban,N
LP002291,Female,Yes,3+,Graduate,Yes,19776,8437,161,300,0,Urban,N
LP002292,Female,Yes,2,Not Graduate,No,23674,271,136,180,1,Semiurban,Y
LP002293,Male,No,1,Not Graduate,No,3383,2030,232,240,1,Urban,Y
LP002294,Female,Yes,1,Not Graduate,No,23351,7836,646,180,0,Rural,N
LP002295,Female,Yes,1,Not Graduate,No,2297,9657,214,300,1,Semiurban,N
LP002296,Female,No,2,Graduate,No,9709,9387,139,240,1,Rural,Y
LP002297,Male,No,0,Graduate,Yes,9735,7041,504,300,1,Semiurban,N
LP002298,Male,No,1,Not Graduate,Yes,18038,5175,287,240,1,Urban,Y
LP002299,Male,No,2,Graduate,Yes,22846,9806,583,360,0,Semiurban,N
LP002300,Female,Yes,0,Graduate,Yes,16757,1126,107,180,0,Rural,N
LP002301,Male,Yes,3+,Not Graduate,Yes,21964,4379,591,300,0,Semiurban,N
LP002302,Male,Yes,1,Not Graduate,No,9550,8708,667,180,1,Rural,N
LP002303,Male,Yes,0,Graduate,No,7447,9493,451,300,1,Semiurban,Y
LP002304,Male,Yes,1,Not Graduate,Yes,11117,8052,568,180,1,Urban,N
LP002305,Male,No,1,Not Graduate,Yes,22204,611,246,180,1,Semiurban,Y
LP002306,Male,Yes,1,Not Graduate,Yes,3392,749,95,180,1,Semiurban,Y
LP002307,Female,Yes,0,Graduate,No,4924,1856,579,360,1,Semiurban,N
LP002308,Female,Yes,2,Not Graduate,No,10950,8591,446,240,0,Semiurban,N
LP002309,Male,No,0,Graduate,No,14918,1526,123,360,0,Urban,N
LP002310,Male,No,1,Graduate,Yes,3515,6229,465,180,1,Rural,Y
LP002311,Female,Yes,0,Graduate,Yes,24557,8511,663,300,1,Semiurban,N
LP002312,Female,No,3+,Not Graduate,Yes,23916,8527,384,180,1,Semiurban,Y
LP002313,Male,No,2,Not Graduate,Yes,6333,2098,682,240,1,Semiurban,N
LP002314,Male,No,0,Not Graduate,No,11394,7865,624,360,1,Urban,N
LP002315,Male,No,3+,Not Graduate,Yes,17442,173,345,240,1,Rural,Y
LP002316,Male,No,2,Not Graduate,Yes,10565,9833,133,300,0,Rural,N
LP002317,Female,No,3+,Graduate,Yes,2065,500,64,240,1,Semiurban,N
LP002318,Male,No,2,Graduate,No,8912,3646,183,360,1,Semiurban,Y
LP002319,Male,Yes,0,Graduate,No,19902,6219,527,300,1,Rural,N
LP002320,Male,Yes,3+,Not Graduate,Yes,11577,2363,682,240,1,Semiurban,N
LP002321,Male,No,1,Graduate,No,11815,7540,368,360,1,Semiurban,Y
LP002322,Female,Yes,3+,Graduate,No,14334,1896,441,360,1,Semiurban,Y
LP002323,Female,Yes,2,Not Graduate,No,3814,5759,528,180,0,Urban,N
LP002324,Female,No,0,Not Graduate,No,5912,9910,689,240,1,Urban,N
LP002325,Male,Yes,2,Graduate,No,5383,1778,417,300,1,Rural,Y
LP002326,Male,No,3+,Graduate,Yes,12884,3057,416,180,1,Urban,Y
LP002327,Female,No,3+,Not Graduate,Yes,11551,5190,337,240,1,Urban,Y
LP002328,Male,No,1,Not Graduate,Yes,9716,6997,427,240,1,Rural,Y
LP002329,Male,Yes,0,Not Graduate,No,13195,4747,512,300,1,Urban,N
LP002330,Female,Yes,0,Not Graduate,No,24623,9286,643,180,1,Rural,N
LP002331,Female,Yes,3+,Graduate,No,9402,45,62,180,1,Semiurban,Y
LP002332,Female,Yes,0,Graduate,No,14687,7758,585,300,1,Rural,N
LP002333,Female,No,1,Not Graduate,Yes,19073,9637,217,180,1,Rural,Y
LP002334,Male,No,2,Graduate,Yes,13788,7053,319,360,0,Rural,N
LP002335,Male,Yes,0,Graduate,Yes,15710,3201,119,300,1,Semiurban,Y
LP002336,Female,No,3+,Not Graduate,Yes,8384,455,367,240,1,Semiurban,Y
LP002337,Male,No,2,Graduate,Yes,21041,9854,425,300,1,Semiurban,Y
LP002338,Female,Yes,2,Graduate,Yes,12059,2924,138,360,0,Rural,N
LP002339,Female,No,1,Graduate,No,23404,7798,306,300,1,Rural,Y
LP002340,Male,Yes,3+,Not Graduate,No,19625,965,266,240,1,Rural,Y
LP002341,Female,No,0,Not Graduate,Yes,5188,4964,499,240,1,Rural,Y
LP002342,Male,Yes,3+,Graduate,No,15614,1528,593,300,0,Rural,N
LP002343,Male,No,2,Not Graduate,Yes,6869,2976,190,300,1,Rural,Y
LP002344,Male,No,3+,Not Graduate,Yes,23528,3071,210,360,1,Rural,Y
LP002345,Male,Yes,0,Not Graduate,No,13438,4869,81,360,0,Urban,N
LP002346,Female,Yes,0,Graduate,Yes,5523,6387,201,240,1,Semiurban,Y
LP002347,Male,Yes,1,Graduate,Yes,17482,2521,309,180,1,Urban,Y
LP002348,Female,Yes,0,Not Graduate,Yes,18600,6525,328,180,1,Semiurban,Y
LP002349,Female,No,0,Graduate,No,5467,1126,334,180,1,Rural,Y
LP002350,Female,No,3+,Graduate,No,8923,6632,659,180,1,Urban,N
LP002351,Female,Yes,3+,Graduate,No,7950,5773,591,240,0,Rural,N
LP002352,Male,No,2,Graduate,No,13713,7716,651,180,1,Urban,N
LP002353,Male,Yes,1,Graduate,Yes,4715,3404,197,180,1,Urban,Y
